year,region,atc,gender,age_group,num_prescriptions,num_patients,per_1000,narcotic_class
2007,14,R05DA20,3,6,420,377,"4,29",II
2007,17,A04AD10,3,6,0,0,0,II
2007,17,N01AF01,2,3,0,0,0,V
2007,17,N01AH01,1,3,0,0,0,II
2007,17,N01AH03,1,4,0,0,0,II
2007,17,N01AX03,1,18,0,0,0,IV
2007,17,N01AX14,3,5,0,0,0,IV
2007,17,N02AA03,2,4,0,0,0,II
2007,17,N02AA55,1,9,0,0,0,II
2007,17,N02AB02,2,8,0,0,0,II
2007,17,N02AG01,1,10,38,11,"4,24",II
2007,17,N02AX01,3,17,0,0,0,II
2007,17,N03AA02,2,12,94,5,"9,83",IV
2007,17,N05BA08,3,18,0,0,0,IV
2007,17,N05CD03,3,15,487,92,"38,75",II
2007,17,N06BA02,2,18,0,0,0,II
2007,17,N06BA13,2,8,0,0,0,IV
2007,17,N07BC01,3,1,0,0,0,IV
2007,17,N07BC02,1,99,515,32,"3,78",II
2007,17,N07BC05,1,8,0,0,0,II
2007,17,N07BC51,2,13,0,0,0,IV
2007,18,N01AF01,3,99,0,0,0,V
2007,18,N01AH06,2,1,0,0,0,II
2007,18,N01AH51,2,14,0,0,0,II
2007,18,N01AH51,3,15,0,0,0,II
2007,18,N02AA01,3,2,0,0,0,II
2007,18,N02AB01,2,7,4,4,"0,48",II
2007,18,N02AE01,3,99,1642,389,"5,97",IV
2007,18,N02AJ08,2,12,35,11,"3,66",III
2007,18,N02AJ13,3,1,0,0,0,III
2007,18,N02AJ13,1,6,0,0,0,III
2007,18,N02BG10,1,2,0,0,0,II
2007,18,N03AX24,3,4,0,0,0,II
2007,18,N05BA04,1,1,0,0,0,IV
2007,18,N05BA04,1,13,890,128,"90,48",IV
2007,18,N05CD02,2,1,0,0,0,IV
2007,18,N05CM02,3,9,92,7,"4,89",V
2007,18,N06AX27,3,5,0,0,0,IV
2007,18,N06BA04,2,17,0,0,0,II
2007,18,N06BA07,1,17,8,2,"2,39",IV
2007,18,R05DA04,2,6,1,1,"0,13",III
2007,19,A03CA02,2,3,0,0,0,IV
2007,19,A08AA51,3,2,0,0,0,II
2007,19,N01AH51,1,14,0,0,0,II
2007,19,N01AX14,1,7,0,0,0,IV
2007,19,N02AB03,3,18,855,199,"131,82",II
2007,19,N02AC04,2,14,378,140,"57,4",III
2007,19,N02AC04,2,10,306,102,"39,58",III
2007,19,N02AG01,2,6,8,7,"1,24",II
2007,19,N02AX01,2,8,0,0,0,II
2007,19,N02AX02,1,16,1233,376,"307,56",III
2007,19,N02AX06,1,13,0,0,0,II
2007,19,N02BG10,1,2,0,0,0,II
2007,19,N03AA02,3,5,0,0,0,IV
2007,19,N03AE01,3,11,595,45,"38,02",IV
2007,19,N03AE01,1,18,0,0,0,IV
2007,19,N05CF02,3,3,4,4,"0,25",IV
2007,19,N06AX27,3,5,0,0,0,IV
2007,19,N06BA01,3,15,8,2,"0,79",II
2007,19,N06BA04,1,6,67,12,"9,83",II
2007,19,N06BA13,2,12,0,0,0,IV
2007,20,N01AF01,3,14,0,0,0,V
2007,20,N01AH51,1,15,0,0,0,II
2007,20,N02AA03,2,10,0,0,0,II
2007,20,N02AA05,3,12,417,144,"20,15",II
2007,20,N02AA59,3,11,0,0,0,III
2007,20,N02AB01,2,5,2,2,"0,3",II
2007,20,N02AD01,1,7,0,0,0,III
2007,20,N02AJ09,1,18,11,1,"3,94",III
2007,20,N02BG10,1,11,0,0,0,II
2007,20,N02CA72,2,8,11,8,"1,32",IV
2007,20,N03AA02,3,9,53,4,"2,84",IV
2007,20,N05BA04,1,3,7,2,"0,78",IV
2007,20,N05BA05,1,12,0,0,0,IV
2007,20,N05CD05,3,11,27,4,"1,41",IV
2007,20,N06BA02,2,7,0,0,0,II
2007,20,N06BA13,2,2,0,0,0,IV
2007,20,N07BC01,3,18,0,0,0,IV
2007,20,N07BC51,3,15,0,0,0,IV
2007,20,R05FB02,2,16,3,3,"0,48",III
2007,20,R05FB02,1,16,9,3,"1,88",III
2007,21,A07DA01,2,18,0,0,0,II
2007,21,A07DA02,3,3,0,0,0,II
2007,21,M03BA02,2,4,2,1,"0,21",IV
2007,21,M03BA02,2,7,45,5,"5,93",IV
2007,21,N01AH02,3,8,0,0,0,II
2007,21,N01AH03,2,13,0,0,0,II
2007,21,N02AC04,3,11,528,237,"28,41",III
2007,21,N02AE01,1,5,0,0,0,IV
2007,21,N02AJ13,3,99,0,0,0,III
2007,21,N02AX01,1,14,0,0,0,II
2007,21,N02BG10,2,4,0,0,0,II
2007,21,N02CA72,3,18,16,7,"2,03",IV
2007,21,N05BA05,2,99,5,1,"0,04",IV
2007,21,N06AX27,2,18,0,0,0,IV
2007,21,N06BA01,2,15,13,2,"1,99",II
2007,21,N06BA04,2,13,0,0,0,II
2007,21,N06BA12,1,6,0,0,0,II
2007,21,N06BA13,2,17,0,0,0,IV
2007,21,N07BC01,3,1,0,0,0,IV
2007,21,R05DA09,1,15,0,0,0,V
2007,22,M03BA02,1,16,23,5,"5,14",IV
2007,22,N01AH02,3,7,0,0,0,II
2007,22,N01AX03,2,99,0,0,0,IV
2007,22,N02AA01,1,2,0,0,0,II
2007,22,N02AA03,2,99,29,4,"0,24",II
2007,22,N02AD01,2,7,0,0,0,III
2007,22,N02AX01,3,16,0,0,0,II
2007,22,N03AA02,3,6,0,0,0,IV
2007,22,N05BA01,2,12,548,103,"63,41",IV
2007,22,N05BA02,3,4,0,0,0,IV
2007,22,N05BA04,3,14,1795,367,"133,38",IV
2007,22,N05BA05,2,9,0,0,0,IV
2007,22,N05BA06,2,8,1,1,"0,13",IV
2007,22,N05BA09,2,1,5,1,"0,81",IV
2007,22,N05CD03,3,13,432,108,"23,97",II
2007,22,N05CF02,3,2,0,0,0,IV
2007,22,N05CM02,1,10,46,6,"5,86",V
2007,22,N06BA02,3,2,0,0,0,II
2007,22,N06BA13,2,13,0,0,0,IV
2007,22,N07BC02,3,12,67,5,"3,77",II
2007,23,A03CA02,1,10,0,0,0,IV
2007,23,N01AF01,2,8,0,0,0,V
2007,23,N01AH01,1,5,0,0,0,II
2007,23,N02AB01,1,10,7,2,"1,69",II
2007,23,N02AG02,1,17,5,3,"2,84",II
2007,23,N02AG04,2,15,0,0,0,II
2007,23,N02CA72,1,3,0,0,0,IV
2007,23,N03AA02,3,4,0,0,0,IV
2007,23,N05BC01,3,99,0,0,0,IV
2007,23,N05CD08,3,6,0,0,0,IV
2007,23,N05CM02,2,4,0,0,0,V
2007,23,N06BA01,2,18,0,0,0,II
2007,23,N06BA04,2,12,0,0,0,II
2007,23,N06BA11,3,4,0,0,0,II
2007,23,N07BC01,2,99,0,0,0,IV
2007,23,N07BC05,3,18,0,0,0,II
2007,23,N07XX59,3,17,0,0,0,V
2007,23,R05DA09,1,11,0,0,0,V
2007,23,R05FA02,2,18,121,77,"46,08",III
2007,23,R05FB02,3,16,0,0,0,III
2007,24,A04AD10,3,18,0,0,0,II
2007,24,A08AA51,1,9,0,0,0,II
2007,24,N01AH03,3,4,0,0,0,II
2007,24,N02AA01,2,18,1818,232,"457,7",II
2007,24,N02AA03,3,7,0,0,0,II
2007,24,N02AA05,2,13,259,92,"32,23",II
2007,24,N02AB03,2,8,12,2,"1,53",II
2007,24,N02AC54,2,6,0,0,0,III
2007,24,N02AJ09,1,17,5,1,"1,65",III
2007,24,N02AX01,2,4,0,0,0,II
2007,24,N02CA72,2,17,10,6,"2,32",IV
2007,24,N03AE01,3,16,506,86,"54,04",IV
2007,24,N05BA06,1,99,391,64,"3,03",IV
2007,24,N05CF01,3,18,7490,849,"1253,35",V
2007,24,N05CM02,3,3,0,0,0,V
2007,24,N06BA07,3,99,202,61,"0,78",IV
2007,24,N06BA13,3,12,0,0,0,IV
2007,24,N07BC01,2,1,0,0,0,IV
2007,24,N07BC05,3,17,0,0,0,II
2007,24,N07XX59,1,8,0,0,0,V
2007,25,A03CA02,2,3,0,0,0,IV
2007,25,N01AH51,1,2,0,0,0,II
2007,25,N02AA55,2,7,0,0,0,II
2007,25,N02AB01,2,2,0,0,0,II
2007,25,N02AB03,1,17,94,27,"31,26",II
2007,25,N02AJ06,1,4,58,51,"6,28",III
2007,25,N02AX06,2,2,0,0,0,II
2007,25,N02CA72,3,3,3,3,"0,2",IV
2007,25,N02CA72,1,4,7,4,"0,76",IV
2007,25,N03AE01,1,99,1811,212,"14,19",IV
2007,25,N03AX24,3,14,0,0,0,II
2007,25,N05BA08,3,11,0,0,0,IV
2007,25,N05CD03,2,8,102,21,"13,17",II
2007,25,N05CM02,2,18,1033,131,"281,01",V
2007,25,N06BA02,3,18,0,0,0,II
2007,25,N06BA11,2,11,0,0,0,II
2007,25,N07BC51,2,3,0,0,0,IV
2007,25,N07XX04,3,18,0,0,0,II
2007,25,N07XX59,1,3,0,0,0,V
2007,25,R05FB02,1,5,1,1,"0,13",III
2007,3,N01AH02,2,8,0,0,0,II
2007,3,N02AC54,2,12,0,0,0,III
2007,3,N02AJ09,3,12,838,157,"38,78",III
2007,3,N02AJ09,2,2,0,0,0,III
2007,3,N02AX01,2,3,0,0,0,II
2007,3,N02BF02,1,15,92,26,"18,81",V
2007,3,N02BG10,3,8,0,0,0,II
2007,3,N02CA72,3,11,100,37,"4,97",IV
2007,3,N02CA72,2,3,0,0,0,IV
2007,3,N03AE01,2,4,113,3,"10,31",IV
2007,3,N05BA04,2,17,5756,690,"1281,96",IV
2007,3,N05BA05,3,16,0,0,0,IV
2007,3,N06AX27,3,1,0,0,0,IV
2007,3,N06BA02,2,13,27,3,"2,61",II
2007,3,N06BA04,1,99,4167,754,"26,32",II
2007,3,N06BA11,2,5,0,0,0,II
2007,3,N07BC01,1,13,0,0,0,IV
2007,3,N07BC01,2,18,0,0,0,IV
2007,3,R05DA20,1,15,23,19,"4,7",II
2007,3,R05FB02,3,5,12,10,"0,52",III
2007,4,A07DA01,2,9,0,0,0,II
2007,4,N01AH01,3,17,0,0,0,II
2007,4,N01AH02,1,14,0,0,0,II
2007,4,N01AH03,2,15,0,0,0,II
2007,4,N02AB02,2,1,0,0,0,II
2007,4,N02AB02,2,17,0,0,0,II
2007,4,N02AC04,1,13,623,325,"63,52",III
2007,4,N02AG02,3,5,0,0,0,II
2007,4,N02AJ08,2,4,0,0,0,III
2007,4,N02AX02,1,14,954,305,"136,07",III
2007,4,N05BA02,3,13,0,0,0,IV
2007,4,N05CD03,2,3,0,0,0,II
2007,4,N05CD08,2,18,0,0,0,IV
2007,4,N05CF01,3,15,3649,760,"327,15",V
2007,4,N05CM02,2,17,577,63,"122,43",V
2007,4,N05CM02,3,6,17,1,"1,32",V
2007,4,N06BA01,1,3,22,2,"2,57",II
2007,4,N06BA12,3,17,0,0,0,II
2007,4,R05FA02,2,99,6762,5484,"50,99",III
2007,4,R05FB02,1,17,5,2,"1,58",III
2007,5,A03CA02,3,11,0,0,0,IV
2007,5,A08AA51,1,10,0,0,0,II
2007,5,N02AA59,3,4,0,0,0,III
2007,5,N02AJ06,3,12,1851,501,"66,07",III
2007,5,N02AJ08,3,2,0,0,0,III
2007,5,N02CA72,2,13,89,40,"6,48",IV
2007,5,N03AX24,3,15,0,0,0,II
2007,5,N05BA05,3,18,0,0,0,IV
2007,5,N05BA12,2,13,1295,185,"94,33",IV
2007,5,N05CD02,2,1,4,1,"0,36",IV
2007,5,N05CD08,2,13,6,2,"0,44",IV
2007,5,N05CD08,3,7,0,0,0,IV
2007,5,N05CF01,2,3,2,1,"0,15",V
2007,5,N06AX27,1,13,0,0,0,IV
2007,5,N06AX27,2,18,0,0,0,IV
2007,5,N07BC02,1,13,0,0,0,II
2007,5,N07BC02,2,8,94,3,"7,01",II
2007,5,N07BC05,2,10,0,0,0,II
2007,5,R05FA02,3,9,1448,1141,"49,68",III
2007,5,R05FB02,1,2,49,42,"4,53",III
2007,6,A07DA02,3,12,0,0,0,II
2007,6,A07DA02,3,14,0,0,0,II
2007,6,N01AF01,1,13,0,0,0,V
2007,6,N01AH51,2,4,0,0,0,II
2007,6,N02AA59,1,1,0,0,0,III
2007,6,N02AB03,1,10,13,5,"1,22",II
2007,6,N02AE01,1,7,5,2,"0,5",IV
2007,6,N02AG01,3,5,13,6,"0,65",II
2007,6,N02BF02,2,4,48,8,"4,01",V
2007,6,N02CA72,3,99,780,310,"2,35",IV
2007,6,N05BA01,3,3,40,23,"1,8",IV
2007,6,N05BA06,3,10,115,16,"5,54",IV
2007,6,N05BA08,2,18,0,0,0,IV
2007,6,N05CC01,2,9,0,0,0,V
2007,6,N05CF02,2,17,2969,561,"489,85",IV
2007,6,N06BA02,3,1,0,0,0,II
2007,6,N06BA07,1,16,0,0,0,IV
2007,6,N06BA11,3,2,0,0,0,II
2007,6,N06BA13,1,10,0,0,0,IV
2007,6,R05DA20,3,6,65,58,"3,68",II
2007,7,A07DA01,2,7,0,0,0,II
2007,7,A07DA01,2,15,0,0,0,II
2007,7,A08AA51,2,8,0,0,0,II
2007,7,M03BA02,2,7,21,9,"4,18",IV
2007,7,N01AH01,1,9,0,0,0,II
2007,7,N01AH06,2,6,0,0,0,II
2007,7,N01AH06,1,12,0,0,0,II
2007,7,N02AA03,2,7,0,0,0,II
2007,7,N02AA55,1,9,0,0,0,II
2007,7,N02AB02,2,14,0,0,0,II
2007,7,N02AG01,2,99,416,193,"4,66",II
2007,7,N02AJ09,1,13,149,22,"24,45",III
2007,7,N02AJ09,3,12,325,46,"26,18",III
2007,7,N02AJ13,2,17,0,0,0,III
2007,7,N02AX01,3,15,0,0,0,II
2007,7,N05BA09,2,17,0,0,0,IV
2007,7,N06BA01,1,15,3,1,"0,86",II
2007,7,N06BA13,2,15,0,0,0,IV
2007,7,N07BC01,1,4,0,0,0,IV
2007,7,R05FB02,1,11,22,17,"3,74",III
2007,8,A07DA02,3,2,0,0,0,II
2007,8,M03BA02,2,14,31,12,"4,71",IV
2007,8,N01AX03,3,18,0,0,0,IV
2007,8,N01AX14,1,15,0,0,0,IV
2007,8,N02AA03,2,8,2,2,"0,28",II
2007,8,N02AA03,1,12,0,0,0,II
2007,8,N02AA03,3,4,0,0,0,II
2007,8,N02AA55,3,12,0,0,0,II
2007,8,N02AB01,3,7,15,4,"1,21",II
2007,8,N02AG01,2,10,18,8,"2,45",II
2007,8,N02AG04,3,99,25,2,"0,11",II
2007,8,N02AX02,2,14,1528,433,"231,94",III
2007,8,N02AX06,3,10,0,0,0,II
2007,8,N05BA02,1,1,0,0,0,IV
2007,8,N05BA08,1,3,0,0,0,IV
2007,8,N05BA08,1,10,0,0,0,IV
2007,8,N05CD02,3,1,3,1,"0,27",IV
2007,8,N05CD05,1,1,0,0,0,IV
2007,8,N05CF01,1,16,1613,352,"379,08",V
2007,8,N06BA12,3,10,0,0,0,II
2007,9,A04AD10,3,9,0,0,0,II
2007,9,N01AH06,1,14,0,0,0,II
2007,9,N02AA01,1,10,74,6,"38,4",II
2007,9,N02AB02,2,99,0,0,0,II
2007,9,N02AC04,3,18,853,146,"527,52",III
2007,9,N02BG10,2,9,0,0,0,II
2007,9,N05BA09,1,3,0,0,0,IV
2007,9,N05BC01,1,14,0,0,0,IV
2007,9,N05CC01,1,4,0,0,0,V
2007,9,N05CD05,1,15,0,0,0,IV
2007,9,N06AX27,2,15,0,0,0,IV
2007,9,N06BA01,1,3,0,0,0,II
2007,9,N06BA07,1,14,7,3,"4,67",IV
2007,9,N06BA07,3,5,0,0,0,IV
2007,9,N06BA12,1,18,0,0,0,II
2007,9,N07BC51,2,7,0,0,0,IV
2007,9,N07XX04,3,3,0,0,0,II
2007,9,R05DA09,3,14,0,0,0,V
2007,9,R05DA20,1,99,100,89,"3,53",II
2007,9,R05FB02,1,1,6,6,"4,38",III
2008,0,M03BA02,1,99,6484,1986,"1,42",IV
2008,0,M03BA52,2,16,455,198,"2,63",IV
2008,0,N02AB02,2,12,10,1,"0,03",II
2008,0,N02AG04,1,7,0,0,0,II
2008,0,N02AJ13,2,99,0,0,0,III
2008,0,N02AX06,1,14,0,0,0,II
2008,0,N05BA04,3,7,19150,5781,"32,28",IV
2008,0,N05BA04,2,4,983,531,"3,18",IV
2008,0,N05BA05,2,15,25,4,"0,13",IV
2008,0,N05BA12,1,16,6035,847,"44,38",IV
2008,0,N05CD02,2,8,2562,412,"8,32",IV
2008,0,N05CD03,2,3,0,0,0,II
2008,0,N05CD05,2,9,211,57,"0,64",IV
2008,0,N05CF02,1,13,37893,9999,"121,38",IV
2008,0,N05CM02,1,3,0,0,0,V
2008,0,N06BA02,3,7,334,58,"0,56",II
2008,0,N06BA13,3,18,0,0,0,IV
2008,0,N07BC01,2,16,0,0,0,IV
2008,0,N07BC02,3,11,10267,457,"17,62",II
2008,0,R05FB02,2,6,395,351,"1,46",III
2008,1,A07DA01,1,12,0,0,0,II
2008,1,N01AH03,2,12,0,0,0,II
2008,1,N01AH51,3,99,0,0,0,II
2008,1,N01AX03,3,6,4,3,"0,03",IV
2008,1,N01AX14,1,5,0,0,0,IV
2008,1,N02AA55,1,9,0,0,0,II
2008,1,N02AA55,2,3,0,0,0,II
2008,1,N02AB03,2,11,211,36,"3,61",II
2008,1,N02BG10,1,6,0,0,0,II
2008,1,N05BA01,3,13,9586,1989,"78,85",IV
2008,1,N05BA04,3,3,20,16,"0,18",IV
2008,1,N05BA06,3,99,3615,814,"1,85",IV
2008,1,N05CD02,3,8,1087,254,"7,08",IV
2008,1,N05CF02,3,15,17377,4733,"293,47",IV
2008,1,N06BA02,2,16,0,0,0,II
2008,1,N06BA04,3,1,17,5,"0,13",II
2008,1,N06BA13,2,9,0,0,0,IV
2008,1,N07XX04,1,11,0,0,0,II
2008,1,R05DA09,2,15,0,0,0,V
2008,1,R05DA20,3,2,2785,2547,"25,77",II
2008,10,A08AA51,3,3,0,0,0,II
2008,10,N01AH51,3,14,0,0,0,II
2008,10,N01AH51,3,16,0,0,0,II
2008,10,N02AB03,2,12,51,11,"9,74",II
2008,10,N02AG04,3,13,0,0,0,II
2008,10,N02AJ09,2,16,103,16,"30,83",III
2008,10,N03AA02,1,12,31,3,"6,03",IV
2008,10,N05BA12,3,13,362,48,"32,12",IV
2008,10,N05CC01,1,8,0,0,0,V
2008,10,N05CD03,1,8,11,4,"2,18",II
2008,10,N05CD05,1,99,369,61,"4,81",IV
2008,10,N05CD05,1,15,48,9,"13,8",IV
2008,10,N05CF01,3,99,31136,5974,"204,98",V
2008,10,N05CM02,2,17,290,36,"105,34",V
2008,10,N06AX27,1,14,0,0,0,IV
2008,10,N06BA07,2,4,0,0,0,IV
2008,10,N06BA07,2,14,0,0,0,IV
2008,10,N07BC05,2,99,0,0,0,II
2008,10,R05FB02,1,18,12,9,"7,93",III
2008,10,R05FB02,2,15,26,22,"7,2",III
2008,12,A07DA02,2,4,0,0,0,II
2008,12,N01AF01,1,16,0,0,0,V
2008,12,N01AH01,3,3,0,0,0,II
2008,12,N01AH02,3,10,0,0,0,II
2008,12,N01AH06,1,12,0,0,0,II
2008,12,N02AA03,3,13,85,10,"1,07",II
2008,12,N02AA55,1,6,0,0,0,II
2008,12,N02AA59,2,12,0,0,0,III
2008,12,N02AG01,3,9,349,202,"4,03",II
2008,12,N02AG04,1,16,0,0,0,II
2008,12,N02AG04,3,3,0,0,0,II
2008,12,N02AJ06,2,10,4305,1317,"115,52",III
2008,12,N02AJ08,2,7,73,35,"1,86",III
2008,12,N02AX06,2,1,0,0,0,II
2008,12,N02AX06,1,9,0,0,0,II
2008,12,N02BG10,3,99,0,0,0,II
2008,12,N05BA01,3,13,8567,1738,"108,16",IV
2008,12,N05BA04,3,16,18387,3504,"454,94",IV
2008,12,N05CD02,3,13,2261,415,"28,54",IV
2008,12,N06BA02,3,2,0,0,0,II
2008,13,A03CA02,2,5,0,0,0,IV
2008,13,A07DA01,1,8,0,0,0,II
2008,13,A07DA01,1,16,0,0,0,II
2008,13,A07DA02,3,3,0,0,0,II
2008,13,N01AH01,1,12,0,0,0,II
2008,13,N02AA05,1,8,142,26,"14,48",II
2008,13,N02AA55,2,8,0,0,0,II
2008,13,N02AA55,1,13,0,0,0,II
2008,13,N02AB01,1,1,0,0,0,II
2008,13,N02AB01,1,16,34,9,"7,42",II
2008,13,N02AC04,3,5,28,24,"1,7",III
2008,13,N02AC04,3,3,0,0,0,III
2008,13,N02AJ13,2,12,0,0,0,III
2008,13,N02AX01,3,2,0,0,0,II
2008,13,N02BG10,1,8,0,0,0,II
2008,13,N02CA72,3,11,78,28,"4,15",IV
2008,13,N05BA06,2,12,74,14,"7,73",IV
2008,13,N05BA12,3,9,648,88,"30,44",IV
2008,13,N06BA01,1,10,12,1,"1,27",II
2008,13,R05FB02,1,18,10,8,"3,64",III
2008,14,A08AA51,2,9,0,0,0,II
2008,14,M03BA52,2,14,159,52,"4,29",IV
2008,14,N01AH01,3,5,0,0,0,II
2008,14,N01AH02,1,8,0,0,0,II
2008,14,N02AA03,2,1,0,0,0,II
2008,14,N02AA05,1,1,3,2,"0,07",II
2008,14,N02AJ08,3,10,717,132,"7,24",III
2008,14,N05BA02,1,1,0,0,0,IV
2008,14,N05CC01,1,2,1,1,"0,02",V
2008,14,N05CD05,3,4,5,3,"0,05",IV
2008,14,N06AX27,3,17,0,0,0,IV
2008,14,N06BA04,3,10,1478,131,"14,91",II
2008,14,N06BA04,1,16,29,2,"1,27",II
2008,14,N06BA12,2,6,0,0,0,II
2008,14,N07BC02,1,7,97,6,"1,85",II
2008,14,N07BC05,1,10,0,0,0,II
2008,14,N07XX04,2,5,0,0,0,II
2008,14,N07XX59,3,6,0,0,0,V
2008,14,R05DA09,2,16,0,0,0,V
2008,14,R05DA20,1,16,95,81,"4,15",II
2008,17,N01AH03,2,16,0,0,0,II
2008,17,N01AH03,1,7,0,0,0,II
2008,17,N01AH51,3,15,0,0,0,II
2008,17,N01AX03,1,14,0,0,0,IV
2008,17,N02AA03,1,11,38,2,"4,09",II
2008,17,N02AA03,2,7,0,0,0,II
2008,17,N02AA55,1,8,0,0,0,II
2008,17,N02AA59,2,99,0,0,0,III
2008,17,N02BG10,3,11,0,0,0,II
2008,17,N03AX24,2,3,0,0,0,II
2008,17,N05BA05,2,17,0,0,0,IV
2008,17,N05BA08,2,4,0,0,0,IV
2008,17,N05CD02,2,5,4,1,"0,53",IV
2008,17,N06BA01,3,12,16,3,"0,84",II
2008,17,N06BA07,2,5,2,2,"0,26",IV
2008,17,N06BA11,1,10,0,0,0,II
2008,17,N07BC51,2,8,4,1,"0,48",IV
2008,17,N07XX04,2,99,0,0,0,II
2008,17,R05DA04,3,15,58,11,"4,59",III
2008,17,R05FB02,3,9,37,35,"1,91",III
2008,18,N01AH02,3,7,0,0,0,II
2008,18,N01AH03,3,99,0,0,0,II
2008,18,N01AH03,1,18,0,0,0,II
2008,18,N01AH03,3,4,0,0,0,II
2008,18,N01AH51,2,16,0,0,0,II
2008,18,N02AB02,2,16,0,0,0,II
2008,18,N02AG02,3,14,20,5,"1,36",II
2008,18,N02AX01,1,10,0,0,0,II
2008,18,N02AX02,3,18,4052,786,"498,58",III
2008,18,N05BA08,3,3,0,0,0,IV
2008,18,N05BA08,1,15,0,0,0,IV
2008,18,N05CD02,3,18,1133,150,"139,41",IV
2008,18,N05CF01,1,8,401,90,"43,36",V
2008,18,N05CM02,2,8,59,5,"6,68",V
2008,18,N05CM02,3,7,1,1,"0,06",V
2008,18,N06AX27,3,14,0,0,0,IV
2008,18,N06BA01,3,11,0,0,0,II
2008,18,N06BA07,1,1,0,0,0,IV
2008,18,N06BA11,1,9,0,0,0,II
2008,18,N07BC01,1,10,39,5,"4,47",IV
2008,19,N01AF01,3,17,0,0,0,V
2008,19,N01AH01,1,4,0,0,0,II
2008,19,N01AH06,3,13,0,0,0,II
2008,19,N01AX14,3,13,0,0,0,IV
2008,19,N02AA03,3,14,8,1,"0,59",II
2008,19,N02AB01,1,2,0,0,0,II
2008,19,N02AB03,2,14,142,23,"20,92",II
2008,19,N02AG01,3,14,21,15,"1,54",II
2008,19,N02AJ09,1,14,267,53,"39,1",III
2008,19,N03AA02,3,1,34,4,"2,57",IV
2008,19,N05BA02,3,3,0,0,0,IV
2008,19,N05BA08,1,14,0,0,0,IV
2008,19,N05BA12,2,12,1018,103,"120,52",IV
2008,19,N05BC01,2,9,0,0,0,IV
2008,19,N05CD08,1,13,0,0,0,IV
2008,19,N05CM02,1,3,0,0,0,V
2008,19,N06BA02,1,7,0,0,0,II
2008,19,N06BA12,1,4,0,0,0,II
2008,19,N07BC51,1,18,0,0,0,IV
2008,19,N07XX04,3,15,0,0,0,II
2008,20,A03CA02,3,13,6,1,"0,29",IV
2008,20,A07DA02,3,7,0,0,0,II
2008,20,A08AA51,1,10,0,0,0,II
2008,20,N01AH51,1,1,0,0,0,II
2008,20,N02AA03,1,13,1,1,"0,09",II
2008,20,N02AA03,2,11,1,1,"0,11",II
2008,20,N02AD01,3,15,0,0,0,III
2008,20,N02AD01,1,15,0,0,0,III
2008,20,N02AE01,1,5,0,0,0,IV
2008,20,N02AJ13,1,10,0,0,0,III
2008,20,N02CA72,1,6,1,1,"0,15",IV
2008,20,N02CA72,2,16,40,13,"6,56",IV
2008,20,N03AA02,1,3,0,0,0,IV
2008,20,N05BA06,1,5,0,0,0,IV
2008,20,N05BA08,3,10,0,0,0,IV
2008,20,N05BA09,2,99,21,6,"0,15",IV
2008,20,N05BA12,2,7,149,18,"21,5",IV
2008,20,N05CD03,1,10,32,8,"3,55",II
2008,20,N05CD03,3,16,613,131,"55,99",II
2008,20,N06BA11,1,1,0,0,0,II
2008,21,A08AA51,2,5,0,0,0,II
2008,21,N01AF01,1,9,0,0,0,V
2008,21,N01AH01,1,13,0,0,0,II
2008,21,N01AH02,3,11,0,0,0,II
2008,21,N01AH06,2,4,0,0,0,II
2008,21,N01AH51,2,12,0,0,0,II
2008,21,N02AC04,2,17,1889,429,"361,46",III
2008,21,N02AC04,2,2,0,0,0,III
2008,21,N02AD01,1,4,0,0,0,III
2008,21,N02AG02,3,15,23,10,"1,83",II
2008,21,N02CA72,2,7,10,5,"1,35",IV
2008,21,N05BA06,2,17,36,11,"6,89",IV
2008,21,N05BA08,3,99,0,0,0,IV
2008,21,N05BA08,1,7,0,0,0,IV
2008,21,N05CD05,1,11,0,0,0,IV
2008,21,N05CF02,1,4,29,15,"2,82",IV
2008,21,N06BA01,1,1,0,0,0,II
2008,21,N06BA01,3,12,5,1,"0,25",II
2008,21,N06BA07,2,1,0,0,0,IV
2008,21,R05DA04,3,14,2,2,"0,13",III
2008,22,A04AD10,1,6,0,0,0,II
2008,22,M03BA02,3,12,71,21,"4,09",IV
2008,22,N01AF01,2,12,0,0,0,V
2008,22,N02AA03,2,2,0,0,0,II
2008,22,N02AA05,1,16,331,57,"73,49",II
2008,22,N02AG02,3,18,27,19,"3,89",II
2008,22,N02AJ08,3,2,0,0,0,III
2008,22,N02CA72,2,15,12,5,"2,02",IV
2008,22,N03AA02,2,3,0,0,0,IV
2008,22,N05BA05,1,99,4,1,"0,03",IV
2008,22,N05BA12,1,16,74,10,"16,43",IV
2008,22,N05CC01,3,8,0,0,0,V
2008,22,N05CM02,2,11,3,2,"0,37",V
2008,22,N06BA02,1,16,0,0,0,II
2008,22,N06BA04,2,12,60,5,"7,15",II
2008,22,N06BA11,1,7,0,0,0,II
2008,22,N07BC02,2,8,19,1,"2,54",II
2008,22,N07BC02,2,16,0,0,0,II
2008,22,N07XX59,2,18,0,0,0,V
2008,22,R05DA20,2,4,94,85,"11,42",II
2008,23,A04AD10,1,7,0,0,0,II
2008,23,N01AX03,1,2,0,0,0,IV
2008,23,N02AA01,3,14,359,72,"53,3",II
2008,23,N02AA59,1,14,0,0,0,III
2008,23,N02AC04,1,4,9,8,"1,91",III
